 
                                                                                                                                                                                                                                                                
 
gvkey     datadate     fyear    cik
023423    20150731      2015    0001324772
023432    20151231      2015    0001592386
023432    20151231      2015    0001592386
023433    20151231      2015    0001621434
023450    20151231      2015    0001163370
023450    20151231      2015    0001163370
023485    20151231      2015    0000225648
023494    20151231      2015    0001613011
023500    20151231      2015    0000861842
023500    20151231      2015    0000861842
023521    20151231      2015    0001348649
023537    20151231      2015    0001637558
023540    20151231      2015    0001637655
023555    20151231      2015    0001267565
023556    20151231      2015    0001631569
023569    20151231      2015    0001637913
023587    20150930      2015    0000858655
023594    20151231      2015    0001630132
023627    20151231      2015    0001339970
023630    20151231      2015    0001615153
023697    20150831      2015    0000868611
023698    20151231      2015    0001636286
023698    20151231      2015    0001636286
023704    20151231      2015    0001393020
023713    20151231      2015              
023714    20151231      2015    0001108109
023721    20151130      2015    0001639669
023753    20151231      2015    0000868780
023767    20151231      2015    0000872448
023768    20151231      2015    0000830122
023768    20151231      2015    0000830122
023793    20151231      2015    0000866368
023793    20151231      2015    0000866368
023809    20150831      2015    0000866787
023810    20151231      2015    0000866609
023812    20151231      2015    0000872589
023818    20151231      2015    0001628908
023821    20151231      2015    0001635718
023827    20151231      2015    0001629995
023843    20151231      2015    0001636222
023856    20151231      2015    0001447599
023864    20151231      2015    0001635881
023865    20151231      2015    0001630805
023882    20151231      2015    0001641197
023889    20151231      2015    0001623919
023898    20151231      2015    0000868725
023935    20151231      2015    0001458962
023936    20151231      2015              
023977    20151231      2015    0001418121
023978    20151231      2015    0001163302
023980    20151231      2015    0001454789
023986    20151231      2015              
023990    20151231      2015    0001192448
023996    20151231      2015    0001526113
023999    20150630      2015    0001404079
024005    20151231      2015    0000867665
024021    20160331      2015    0000313143
024040    20151231      2015    0000874015
024071    20151231      2015    0001433195
024073    20151231      2015    0001635650
024084    20151231      2015    0001305773
024096    20160131      2015    0000844161
024099    20151231      2015    0000874396
024113    20151231      2015    0000724606
024135    20151231      2015    0001459200
024157    20151231      2015    0000840489
024171    20160131      2015    0001319947
024176    20151231      2015    0001604821
024177    20151231      2015    0001609809
024197    20151231      2015    0000874716
024204    20151231      2015    0000875355
024216    20151231      2015    0000874761
024225    20160331      2015    0000874866
024232    20151231      2015    0000750577
024232    20151231      2015    0000750577
024233    20151231      2015    0000874977
024233    20151231      2015    0000874977
024234    20160131      2015    0000870826
024249    20151231      2015    0001477449
024287    20151231      2015    0000874501
024287    20151231      2015    0000874501
024291    20151231      2015    0000049754
024293    20151231      2015    0000811596
024302    20151231      2015    0001520262
024316    20151231      2015    0000865752
024318    20151231      2015    0000875159
024318    20151231      2015    0000875159
024330    20151231      2015    0001628063
024344    20151231      2015    0000875320
024350    20160331      2015    0000876427
024351    20151231      2015    0001512499
024352    20151130      2015    0000876167
024379    20151231      2015    0000876437
024379    20151231      2015    0000876437
024396    20151231      2015    0000704415
024405    20151231      2015    0000877212
024422    20151231      2015    0001621832
024428    20150930      2015    0000874292
024430    20150930      2015    0000876523
024437    20151231      2015    0001609989
024440    20151231      2015    0001127703
024440    20151231      2015    0001127703
024447    20151231      2015    0000875357
024447    20151231      2015    0000875357
024458    20151231      2015    0001637761
024463    20160430      2015    0000069891
024466    20151231      2015    0000933141
024466    20151231      2015    0000933141
024468    20151231      2015    0000875045
024482    20151231      2015              
024483    20160131      2015    0000878079
024501    20151231      2015    0001560327
024506    20151231      2015    0001574235
024515    20151231      2015    0001641489
